interface_id,priority,level_1_module,level_2_module,level_3_module,interface_name,http_method,api_path,document_path,doc_status,tested_status,tested_date,tested_by,requires_real_credential,has_sample_response,matches_old_db,usable_for_phase_1,notes
LX-DEF946C2CC04,P1,多平台,财务,利润报表（旧）,查询结算利润（利润报表）-msku,POST,/basicOpen/multiplatform/profit/report/msku,/docs/MultiPlatform/V2/profitReportMsku.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-61200503BD63,P1,多平台,财务,利润报表（旧）,查询结算利润（利润报表）-sku,POST,/basicOpen/multiplatform/profit/report/sku,/docs/MultiPlatform/V2/profitReportSku.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-77BF3BD27008,P3,多平台,财务,利润报表（旧）,查询结算利润（利润报表）-店铺（旧版）,POST,/basicOpen/multiplatform/profit/report/seller,/docs/MultiPlatform/V2/profitReportSeller.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-DB6D62E9EE37,P0,多平台,财务,利润报表（旧）,查询结算利润（利润报表）-订单,POST,/basicOpen/multiplatform/profit/report/order,/docs/MultiPlatform/V2/profitReportOrder.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-51D280C19061,P2,客服,,,判断是否提交人自选,POST,/basicOpen/customerService/workOrder/auditFlow/isUserSelect,/docs/Service/AfterSalesWorkOrderAuditFlowIsUserSelect.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-E18C1FFEB32C,P2,客服,,,提交售后工单,POST,/basicOpen/customerService/workOrder/auditFlow/summit,/docs/Service/AfterSalesWorkOrderAuditFlowSubmit.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-A8485DB1E3D3,P1,客服,,,查询RMA管理,POST,/basicOpen/customerService/rmaManage/list,/docs/Service/customerServiceRmaManageList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-CD351FB7F89D,P1,客服,,,查询业绩通知列表,POST,/basicOpen/customerService/performanceNotice/list,/docs/Service/PerformanceNoticeList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-EF34B93FBA6A,P1,客服,,,查询买家之声列表,POST,/basicOpen/customerService/voiceOfBuyer/list,/docs/Service/voiceOfBuyerList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-5470F505D06E,P0,客服,,,查询售后工单列表,POST,/pb/mp/returns/workOrder/list,/docs/Service/AfterSalesWorkOrderList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-95DD19D356E9,P1,客服,,,查询客户列表（新）,POST,/basicOpen/customerService/crm/customer/index,/docs/Service/customerServiceCrmcustomerIndex.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-C1830CE93E50,P3,客服,,,查询客户列表（旧）,POST,/bd/crm/open/api/customer/list,/docs/Service/CustomerList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-EA8918986608,P0,客服,,,查询店铺绩效列表,POST,/basicOpen/customerService/storeTarget/list,/docs/Service/storePerformanceList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-54F0AD822356,P0,客服,,,查询店铺绩效详情,POST,/basicOpen/customerService/storeTarget/detail,/docs/Service/PerformanceNoticeDetail.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D27EF46B3ADF,P1,客服,,,查询评价管理 4-5星Feedback列表,POST,/erp/sc/cs/feedback/list,/docs/Service/FeedbackList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-B75C246341A6,P1,客服,,,查询评价统计-Feedback列表,POST,/erp/sc/cs/feedbackReport/lists,/docs/Service/feedbackLists.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-BFDF4705FFBD,P1,客服,,,查询评价统计-Feedback每日新增数,POST,/erp/sc/cs/feedbackReport/detail,/docs/Service/feedbackDetail.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-2C7CF1CE8AAE,P1,客服,,,查询评价统计-Review列表,GET,/erp/sc/v2/cs/reviewReport/lists,/docs/Service/reviewLists.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-2D4837A1809E,P1,客服,,,查询评价统计-Review每日新增数,POST,/erp/sc/cs/reviewReport/detail,/docs/Service/reviewDetail.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-61BD491411AA,P1,客服,,,查询邮件列表,POST,/erp/sc/data/mail/lists,/docs/Service/lists.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-5F14BE8D2BD0,P1,客服,,,查询邮件详情,POST,/erp/sc/data/mail/detail,/docs/Service/detail.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-4EDA0C221DF4,P1,工具,,,关键词列表,POST,/erp/sc/routing/tool/toolKeywordRank/getKeywordList,/docs/Tools/GetKeywordList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-001128D990D5,P1,工具,,,查询竞品监控列表,POST,/basicOpen/tool/competitiveMonitor/list,/docs/Tools/CompetitiveMonitorList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-8DD1FB86D648,P0,工具,,,查询预警消息列表-商品,POST,/basicOpen/settings/warningMessage/goodsList,/docs/Tools/warningMessageGoodsList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-8F9A0C4E13C0,P0,工具,,,查询预警消息列表-库存,POST,/basicOpen/settings/warningMessage/inventoryList,/docs/Tools/warningMessageInventoryList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-5852A627B6FE,P3,授权,,,续约接口令牌,POST,/api/auth-server/oauth/refresh,/docs/Authorization/RefreshToken.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-9118DDA102D0,P1,授权,,,获取 access-token和refresh-token,POST,/api/auth-server/oauth/access-token,/docs/Authorization/GetToken.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-EE2593BAC4F5,P2,物流,,,FBM物流对账-确认/批量确认,POST,/basicOpen/logistics/logisticsBill/confirm,/docs/Logistics/LogisticsBillConfirm.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-081EC270CC8F,P1,物流,,,头程对账列表,POST,/basicOpen/logistics/headLogisticsReconciliation/list,/docs/Logistics/HeadLogisticsReconciliationList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-F83A1BAC3521,P2,物流,,,批量添加头程物流商,POST,/erp/sc/routing/tms/FirstVessel/addProviders,/docs/Logistics/AddProviders.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-AF600FDF4D6E,P2,物流,,,批量添加头程物流方式,POST,/erp/sc/routing/tms/FirstVessel/addChannels,/docs/Logistics/AddChannels.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-E95A3442D310,P1,物流,,,查询头程物流渠道列表,POST,/erp/sc/data/local_inventory/channelList,/docs/Logistics/ChannelList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-043952293C81,P2,物流,,,查询已启用的自发货物流方式,POST,/erp/sc/routing/wms/WmsLogistics/listUsedLogisticsType,/docs/Logistics/listUsedLogisticsType.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-725F26FDC523,P1,物流,,,查询物流-头程物流商,POST,/basicOpen/logistics/headLogisticsProvider/query/list,/docs/Logistics/QueryHeadLogisticsProvider.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-7F9838344C2B,P1,物流,,,查询运输方式列表,POST,/basicOpen/businessConfig/transportMethod/list,/docs/Logistics/transportMethodList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-65E684431831,P2,目标管理,,,店铺维度-删除目标,POST,/bd/goal/management/open/store/batchDelete,/docs/TargetManage/StoreBatchDelete.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-532ADAD560E1,P3,目标管理,,,店铺维度-新增/更新目标,POST,/bd/goal/management/open/store/batchOperate,/docs/TargetManage/StoreBatchOperate.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-C3C3157EC484,P0,目标管理,,,店铺维度-查询目标,POST,/bd/goal/management/open/store/batchSelect,/docs/TargetManage/StoreBatchSelect.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D4AEBED1B7C5,P2,目标管理,,,负责人维度-删除目标,POST,/bd/goal/management/open/user/batchDelete,/docs/TargetManage/UserBatchDelete.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-81721F0D55C3,P3,目标管理,,,负责人维度-新增/更新目标,POST,/bd/goal/management/open/user/batchOperate,/docs/TargetManage/UserBatchOperate.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-CEFFEEDBFB8D,P1,目标管理,,,负责人维度-查询目标,POST,/bd/goal/management/open/user/batchSelect,/docs/TargetManage/UserBatchSelect.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-7A8CF9DA594A,P2,统计,,,创建报告,POST,/openReport/report/task/createReport,/docs/Statistics/CreateReport.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-F8006AE8F077,P2,统计,,,创建移除订单,POST,/erp/sc/statistic/removalOrder/createAndCommit,/docs/Statistics/CreateRemovalOrder.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-0070B9951962,P0,统计,,,库存报表-本地仓-历史报表-明细,POST,/erp/sc/routing/inventoryLog/WareHouseReport/getLocalWareHouseDetailList,/docs/Statistics/LocalDetailList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-171BF687A225,P0,统计,,,库存报表-本地仓-历史报表-汇总,POST,/erp/sc/routing/inventoryLog/WareHouseReport/getLocalWareHouseSummaryList,/docs/Statistics/LocalAggregateList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-FCDF84763AAF,P0,统计,,,库存报表-本地仓-新报表-明细,POST,/inventory/center/openapi/storageReport/local/detail/page,/docs/Statistics/LocalDetailListNew.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-5891B9352423,P0,统计,,,库存报表-本地仓-新报表-汇总,POST,/inventory/center/openapi/storageReport/local/aggregate/list,/docs/Statistics/LocalAggregateListNew.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-3D1F244FB7C8,P0,统计,,,库存报表-海外仓-历史报表-明细,POST,/erp/sc/routing/inventoryLog/WareHouseReport/getOverSeaDetailList,/docs/Statistics/OverseasDetailList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-A5CE884A505B,P0,统计,,,库存报表-海外仓-历史报表-汇总,POST,/erp/sc/routing/inventoryLog/WareHouseReport/getOverSeaSummaryList,/docs/Statistics/OverseasAggregateList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-8116408E9FBA,P0,统计,,,库存报表-海外仓-新报表-明细,POST,/inventory/center/openapi/storageReport/overseas/detail/page,/docs/Statistics/OverseasDetailListNew.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-CD4E8AC1BDC2,P0,统计,,,库存报表-海外仓-新报表-汇总,POST,/inventory/center/openapi/storageReport/overseas/aggregate/list,/docs/Statistics/OverseasAggregateListNew.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-3D58C3293860,P1,统计,,,查询利润统计-MSKU,POST,/bd/profit/statistics/open/msku/list,/docs/Statistics/statisticsOpenMSKU.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-A5F6A7E6639A,P0,统计,,,查询利润统计-店铺,POST,/bd/profit/statistics/open/seller/list,/docs/Statistics/statisticsOpenSeller.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-F9F6C21DEC55,P3,统计,,,查询利润统计（旧）-MSKU,POST,/erp/sc/routing/finance/ProfitStatis/profitMsku,/docs/Statistics/ProfitMsku.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-1C7C9C7B770D,P0,统计,,,查询店铺汇总销量,POST,/erp/sc/data/sales_report/sales,/docs/Statistics/StoreSales.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-FC39BD159D05,P1,统计,,,查询报告,GET,/openReport/report/task/getReport,/docs/Statistics/GetReport.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-09FE9E838C58,P0,统计,,,查询订单利润-MSKU,POST,/basicOpen/finance/mreport/OrderProfit,/docs/Finance/OrderProfitListMSKU.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-93C1FB831AAA,P1,统计,,,查询运营日志,POST,/basicOpen/operateManage/operateLog/list,/docs/Statistics/operateLogList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-8F98CEB43A6D,P1,统计,,,查询运营日志(新),POST,/basicOpen/operateManage/operateLog/list/v2,/docs/Statistics/operateLogV2List.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-95A42DA552D3,P0,统计,,,查询采购报表列表 - 产品,POST,/basicOpen/report/purchase/product/list,/docs/Statistics/PurchaseReportProductList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-766F8D291DF3,P1,统计,,,查询采购报表列表 - 供应商,POST,/basicOpen/report/purchase/supplier/list,/docs/Statistics/PurchaseReportSupplierList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-DCA6FEF9EA75,P1,统计,,,查询采购报表列表 - 采购员,POST,/basicOpen/report/purchase/buyer/list,/docs/Statistics/PurchaseReportBuyerList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-B5184BA8522B,P0,统计,,,统计-查询退货分析,POST,/basicOpen/salesAnalysis/returnOrder/analysisLists,/docs/Statistics/ReturnOrderAnalysisLists.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-6EA203F42077,P2,财务,,,作废费用单,POST,/bd/fee/management/open/feeManagement/otherFee/discard,/docs/Finance/feeManagementDiscard.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-7ED46019A235,P2,财务,,,创建费用单,POST,/bd/fee/management/open/feeManagement/otherFee/create,/docs/Finance/feeManagementCreate.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-1E89A7A2DA3C,P2,财务,,,删除费用单,DELETE,/bd/fee/management/open/feeManagement/otherFee/delete,/docs/Finance/feeManagementDelete.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-CEFCD4ABAF61,P1,财务,,,应收报告-列表查询,POST,/bd/sp/api/open/monthly/receivable/report/list,/docs/Finance/receivableReportList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-B30E9E6803D0,P1,财务,,,应收报告-详情-列表,POST,/bd/sp/api/open/monthly/receivable/report/list/detail,/docs/Finance/reportListDetail.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-0F0DF3FDD859,P1,财务,,,应收报告-详情-基础信息,POST,/bd/sp/api/open/monthly/receivable/report/list/detail/info,/docs/Finance/reportListDetailInfo.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-2AD144D844C7,P1,财务,,,查询settlement下载URL,GET,/bd/sp/api/open/settlement/export/url/get,/docs/Finance/SettlementExportUrlGet.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-27FD5B4A5146,P0,财务,,,查询利润报表 - 订单维度transaction视图,POST,/basicOpen/finance/profitReport/order/transcation/list,/docs/Finance/profitReportOrderTranscationList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-A453FAE8A107,P1,财务,,,查询利润报表-SKU,POST,/bd/profit/report/open/report/sku/list,/docs/Finance/bdSKU.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-E67765C12B1D,P0,财务,,,查询利润报表-店铺,POST,/bd/profit/report/open/report/seller/list,/docs/Finance/bdSeller.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-69B7BDB30BF3,P0,财务,,,查询利润报表-店铺月度汇总,POST,/bd/profit/report/open/report/seller/summary/list,/docs/Finance/bdSellerSummary.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-F30C3A5673B7,P0,财务,,,查询利润报表-订单,POST,/bd/profit/report/open/report/order/list,/docs/Finance/bdOrder.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-C158E1CD652D,P3,财务,,,查询利润报表（旧） - MSKU,POST,/erp/sc/routing/finance/ProfitState/profitMsku,/docs/Finance/FianceProfitMsku.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-E9129B6BC59E,P3,财务,,,查询利润报表（旧）-结算明细,POST,/erp/sc/routing/finance/ProfitState/profitSettlement,/docs/Finance/profitSettlement.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-2454C40DBB80,P1,财务,,,查询广告发票列表,POST,/bd/profit/report/open/report/ads/invoice/list,/docs/Finance/InvoiceList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-7106755764A4,P1,财务,,,查询广告发票基本信息,POST,/bd/profit/report/open/report/ads/invoice/detail,/docs/Finance/InvoiceDetail.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-A8A460011763,P1,财务,,,查询广告发票活动列表,POST,/bd/profit/report/open/report/ads/invoice/campaign/list,/docs/Finance/InvoiceCampaignList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-FF6962F51900,P1,财务,,,查询收款单列表,POST,/basicOpen/finance/queryReceiptFundsList,/docs/Finance/QueryReceiptFundsList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-598C49EB1197,P0,财务,,,查询请款单列表,POST,/basicOpen/finance/requestFunds/order/list,/docs/Finance/RequestFundsOrderList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-62F91F9CB35B,P1,财务,,,查询请款池 - 货款月结,POST,/basicOpen/finance/requestFundsPool/inbound/list,/docs/Finance/requestFundsPoolInboundList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-92FE8988B86C,P1,财务,,,查询请款池 - 货款现结,POST,/basicOpen/finance/requestFundsPool/purchase/list,/docs/Finance/requestFundsPoolPurchaseList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-9C950113F6EA,P1,财务,,,查询请款池 - 货款预付款,POST,/basicOpen/finance/requestFundsPool/prepay/list,/docs/Finance/requestFundsPoolPrepayList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D0E648500CCA,P1,财务,,,查询请款池-其他应付款,POST,/basicOpen/finance/requestFundsPool/customFee/list,/docs/Finance/requestFundsPoolCustomFeeList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-0A3BA5A66954,P1,财务,,,查询请款池-其他费用,POST,/basicOpen/finance/requestFundsPool/otherFee/list,/docs/Finance/requestFundsPoolOtherFeeList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-A095838ED68E,P1,财务,,,查询请款池-物流请款,POST,/basicOpen/finance/requestFundsPool/logistics/list,/docs/Finance/requestFundsPoolLogisticsList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-A623F7D01F1B,P1,财务,,,查询费用明细列表,POST,/bd/fee/management/open/feeManagement/otherFee/list,/docs/Finance/feeManagementList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-022E3FB1A8C6,P1,财务,,,查询费用类型列表,POST,/bd/fee/management/open/feeManagement/otherFee/type,/docs/Finance/feeManagementType.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D797CA8C373A,P1,财务,,,立即重算-利润报表数据,POST,/bd/profit/report/open/report/settle/compute/manual,/docs/Finance/ComputeManual.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-20735537E141,P2,财务,,,编辑费用单,POST,/bd/fee/management/open/feeManagement/otherFee/edit,/docs/Finance/feeManagementEdit.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-C3A80433378D,P2,采购,,,作废采购/委外退货单,POST,/basicOpen/purchase/cancelPurchaseReturnOrder,/docs/Purchase/CancelPurchaseReturnOrder.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-0BAC0252E36F,P2,采购,,,作废采购单,POST,/erp/sc/routing/purchase/purchase/cancel,/docs/Purchase/Cancel.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-78F82D8A146C,P2,采购,,,作废采购计划,POST,/basicOpen/purchase/planCancel,/docs/Purchase/PurchasePlanCancel.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D58D9CF7D14C,P2,采购,,,创建已完成的采购变更单,POST,/erp/sc/routing/purchase/purchaseChangeOrder/createPurchaseChangeOrder,/docs/Purchase/createPurchaseChangeOrder.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-AB7E08BE0696,P2,采购,,,创建已完成的采购退货单,POST,/erp/sc/routing/purchase/purchase_return_order/createPurchaseReturnOrder,/docs/Purchase/createPurchaseReturnOrder.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-4674779EEB39,P2,采购,,,创建待到货的采购单,POST,/erp/sc/routing/purchase/purchase/createPurchaseOrder,/docs/Purchase/CreatePurchaseOrder.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
