interface_id,level_1_module,level_2_module,level_3_module,interface_name,document_title,document_path,http_method,api_path,purpose,token_bucket_capacity,directory_chain,system_modules,remarks,is_read,is_write,has_side_effect,priority,phase_one,pagination_method,max_page_size_or_length,returns_total,supports_incremental_sync,incremental_time_fields,max_query_range,recommended_sync_strategy,filter_action,filter_reason
LX-B12AC94A93F3,多平台,,,查询FULL库存,查询FULL库存,/docs/MultiPlatform/V2/FullList.md,POST,/basicOpen/multiplatform/full/stockSearch,支持多平台-平台仓-查询FULL库存,1,多平台 / 查询FULL库存,工作台,,是,否,否,P0,是,offset/length,200,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：FBS/FBC/FULL平台仓
LX-5E8A58876154,多平台,,,查询Kaufland在线商品,查询Kaufland在线商品,/docs/MultiPlatform/V2/KauflandList.md,POST,/basicOpen/multiplatform/kaufland/list,查询Kaufland在线商品列表，对应系统【在线商品】>【多平台】>【Kaufland】数据,1,多平台 / 查询Kaufland在线商品,工作台,,是,否,否,P0,是,offset/length,200,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：Kaufland
LX-7748876702DC,多平台,,,查询Lazada在线商品,查询Lazada在线商品,/docs/MultiPlatform/V2/LazadaList.md,POST,/basicOpen/multiplatform/lazada/list,查询Lazada在线商品列表，对应系统【在线商品】>【多平台】>【Lazada】数据,1,多平台 / 查询Lazada在线商品,工作台,,是,否,否,P0,是,offset/length,200,是,是,"timeField, startTime, endTime",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Lazada
LX-2EDE180FD7FA,多平台,,,查询Mercado在线商品,查询Mercado在线商品,/docs/MultiPlatform/V2/MercadoList.md,POST,/basicOpen/multiplatform/mercado/list,查询Mercado在线商品列表，对应系统【在线商品】>【多平台】>【Mercado】数据,1,多平台 / 查询Mercado在线商品,工作台,,是,否,否,P0,是,offset/length,200,是,是,"timeType, start, end",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Mercado
LX-9D6543F69CD3,多平台,,,查询OTTO在线商品,查询OTTO在线商品,/docs/MultiPlatform/V2/OttoList.md,POST,/basicOpen/multiplatform/otto/list,查询OTTO在线商品列表，对应系统【在线商品】>【多平台】>【OTTO】数据,1,多平台 / 查询OTTO在线商品,工作台,,是,否,否,P0,是,offset/length,1000,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：OTTO
LX-1F44B7286A72,多平台,,,查询Ozon在线商品,查询Ozon在线商品,/docs/MultiPlatform/V2/OzonList.md,POST,/basicOpen/multiplatform/ozon/list,查询Ozon在线商品列表，对应系统【在线商品】>【多平台】>【Ozon】数据,1,多平台 / 查询Ozon在线商品,工作台,,是,否,否,P0,是,offset/length,1000,是,是,"timeField, startTime, endTime",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Ozon
LX-D18D1C8DA325,多平台,,,查询Qoo10在线商品,查询Qoo10在线商品,/docs/MultiPlatform/V2/Qoo10List.md,POST,/basicOpen/multiplatform/qoo10/list,查询Qoo10在线商品列表，对应系统【在线商品】>【多平台】>【Qoo10】数据,1,多平台 / 查询Qoo10在线商品,工作台,,是,否,否,P0,是,offset/length,1000,是,是,"start, end",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Qoo10
LX-56E907397A06,多平台,,,查询Rakuten在线商品,查询Rakuten在线商品,/docs/MultiPlatform/V2/RakutenList.md,POST,/basicOpen/multiplatform/rakuten/list,查询Rakuten在线商品列表，对应系统【在线商品】>【多平台】>【Rakuten】数据,1,多平台 / 查询Rakuten在线商品,工作台,,是,否,否,P0,是,offset/length,1000,是,是,"timeField, startTime, endTime",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Rakuten
LX-CF719815C975,多平台,,,查询Shein在线商品,查询Shein在线商品,/docs/MultiPlatform/V2/SheinList.md,POST,/basicOpen/multiplatform/shein/list,查询Shein在线商品,1,多平台 / 查询Shein在线商品,工作台,,是,否,否,P0,是,offset/length,1000,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：Shein
LX-289F49946DB5,多平台,,,查询Shopee在线商品,查询Shopee在线商品,/docs/MultiPlatform/V2/ShopeeList.md,POST,/basicOpen/multiplatform/shopee/list,查询Shopee在线商品列表，对应系统【在线商品】>【多平台】>【Shopee】数据,1,多平台 / 查询Shopee在线商品,工作台,,是,否,否,P0,是,offset/length,1000,是,是,"timeField, startTime, endTime",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shopee
LX-6C1D3D754AFF,多平台,,,查询Shopify在线商品,查询Shopify在线商品,/docs/MultiPlatform/V2/ShopifyVariantList.md,POST,/basicOpen/multiplatform/shopify/variantList,查询Shopify在线商品,1,多平台 / 查询Shopify在线商品-子体数据,工作台,,是,否,否,P0,是,offset/length,1000,是,是,"listing_time_field, listing_start_time, listing_end_time",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shopify
LX-C32514EE9F0F,多平台,,,查询Temu在线商品,查询Temu在线商品,/docs/MultiPlatform/V2/TemuList.md,POST,/basicOpen/multiplatform/temu/list,查询Temu在线商品,1,多平台 / 查询Temu在线商品,TEMU,,是,否,否,P0,是,offset/length,1000,是,是,"updateStartTime, updateEndTime",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-FB4EA16F878B,多平台,,,查询Temu平台仓备货单列表,查询Temu平台仓备货单列表,/docs/MultiPlatform/V2/temuStockOrderQueryPage.md,POST,/basicOpen/stockOrder/temu/queryPage,查询Temu平台仓备货单列表,1,多平台 / 查询Temu平台仓备货单列表,"TEMU, 仓库, 销售",,是,否,否,P0,是,offset/length,500,是,是,"timeType, startTime, endTime",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-88185DB81F58,多平台,,,查询Temu库存,查询Temu库存,/docs/MultiPlatform/V2/FbtStockSearch.md,POST,/basicOpen/multiplatform/fbt/stockSearch,查询Temu库存,1,多平台 / 查询Temu库存,"TEMU, 仓库",,是,否,否,P0,是,offset/length,,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：TEMU
LX-20EB3FCA79C6,多平台,,,查询Temu货件,查询Temu货件,/docs/MultiPlatform/V2/TemuCargo.md,POST,/basicOpen/multiplatform/temu/cargo,查询Temu货件,1,多平台 / 查询Temu货件,"TEMU, 仓库",,是,否,否,P1,否,offset/length,,是,是,"endTime, startTime, timeType",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-19C74D2BC60E,多平台,,,查询TikTok在线商品,查询TikTok在线商品,/docs/MultiPlatform/V2/TikTokList.md,POST,/basicOpen/multiplatform/tiktok/list,查询TikTok在线商品,1,多平台 / 查询TikTok在线商品,工作台,,是,否,否,P0,是,offset/length,1000,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：TikTok
LX-492FEC842AE2,多平台,,,查询eBay在线商品列表,查询eBay在线商品列表,/docs/MultiPlatform/V2/eBayList.md,POST,/basicOpen/multiplatform/ebay/list,查询eBay在线商品列表,1,多平台 / 查询eBay在线商品列表,工作台,,是,否,否,P0,是,offset/length,200,是,是,"listing_time_field, listing_start_time, listing_end_time",不超过31天,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：eBay
LX-21FC8634582C,多平台,,,查询阿里国际站在线商品,查询阿里国际站在线商品,/docs/MultiPlatform/V2/AlibabaIcbuList.md,POST,/basicOpen/multiplatform/alibaba/list,查询阿里国际站(ICBU)在线商品列表，对应系统【在线商品】>【多平台】>【阿里国际站】数据,1,多平台 / 查询阿里国际站在线商品,工作台,,是,否,否,P0,是,offset/length,200,是,是,"start, end",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：AliExpress/Alibaba
LX-08C95686A98A,多平台,售后订单,,多平台-Shopify售后订单列表,多平台-Shopify售后订单列表,/docs/MultiPlatform/V2/ShopifyReturnOrderList.md,POST,/basicOpen/openapi/multiplatform/shopify/returnOrder/list,多平台-Shopify售后订单列表,1,多平台 / 售后订单 / 多平台-Shopify售后订单列表,"售后, 销售",,是,否,否,P0,是,pageNum/pageSize,,是,是,"startDate, endDate, dateType, sortField",不超过一年,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shopify
LX-2FDB59055008,多平台,售后订单,,多平台-Temu售后订单列表,多平台-Temu售后订单列表,/docs/MultiPlatform/V2/TemuReturnOrderList.md,POST,/basicOpen/openapi/multiplatform/temu/returnOrder/list,多平台-Temu售后订单列表,1,多平台 / 售后订单 / 多平台-Temu售后订单列表,"TEMU, 售后, 销售",,是,否,否,P0,是,pageNum/pageSize,,是,是,"startDate, endDate, dateType, sortField",不超过一年,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-E9E374CFDEAA,多平台,售后订单,,多平台-TikTok售后订单列表,多平台-TikTok售后订单列表,/docs/MultiPlatform/V2/TiktokReturnOrderList.md,POST,/basicOpen/openapi/multiplatform/tiktok/returnOrder/list,多平台-TikTok售后订单列表,1,多平台 / 售后订单 / 多平台-TikTok售后订单列表,"售后, 销售",,是,否,否,P0,是,pageNum/pageSize,,是,是,"startDate, endDate, dateType, sortField",不超过一年,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TikTok
LX-2DA803B0B95B,多平台,广告,Lazada广告,Lazada广告-关键词报告,Lazada广告-关键词报告,/docs/MultiPlatform/Advertisement/LazadaKeywordReportList.md,POST,/basicOpen/lazadaAd/keyword/report/list,Lazada广告-关键词报告,1,多平台 / 广告 / Lazada广告 / Lazada广告-关键词报告,广告,,否,否,否,P1,否,其他,,是,是,"comparison.comparisonPeriod, comparison.comparisonPeriod.comparisonStartDate, comparison.comparisonPeriod.comparisonEndDate, period, period.startDate, period.endDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Lazada
LX-A429D13382E7,多平台,广告,Lazada广告,Lazada广告-受众报告,Lazada广告-受众报告,/docs/MultiPlatform/Advertisement/LazadaAudienceReportList.md,POST,/basicOpen/lazadaAd/audience/report/list,Lazada广告-受众报告,1,多平台 / 广告 / Lazada广告 / Lazada广告-受众报告,广告,,否,否,否,P1,否,其他,,是,是,"comparison.comparisonPeriod, comparison.comparisonPeriod.comparisonStartDate, comparison.comparisonPeriod.comparisonEndDate, period, period.startDate, period.endDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Lazada
LX-B6E76EA85894,多平台,广告,Lazada广告,Lazada广告-广告商品报告,Lazada广告-广告商品报告,/docs/MultiPlatform/Advertisement/LazadaItemReportList.md,POST,/basicOpen/lazadaAd/item/report/list,Lazada广告-广告商品报告,1,多平台 / 广告 / Lazada广告 / Lazada广告-广告商品报告,广告,,否,否,否,P1,否,其他,,是,是,"comparison.comparisonPeriod, comparison.comparisonPeriod.comparisonStartDate, comparison.comparisonPeriod.comparisonEndDate, period, period.startDate, period.endDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Lazada
LX-69354216416E,多平台,广告,Lazada广告,Lazada广告-广告活动报告,Lazada广告-广告活动报告,/docs/MultiPlatform/Advertisement/LazadaCampaignReportList.md,POST,/basicOpen/lazadaAd/campaign/report/list,Lazada广告-广告活动报告,1,多平台 / 广告 / Lazada广告 / Lazada广告-广告活动报告,广告,,否,否,否,P1,否,其他,,是,是,"comparison.comparisonPeriod, comparison.comparisonPeriod.comparisonStartDate, comparison.comparisonPeriod.comparisonEndDate, period, period.startDate, period.endDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Lazada
LX-CE9EC5C49C4C,多平台,广告,Lazada广告,Lazada广告-店铺报告,Lazada广告-店铺报告,/docs/MultiPlatform/Advertisement/LazadaStoreReportList.md,POST,/basicOpen/lazadaAd/store/report/list,Lazada广告-店铺报告,1,多平台 / 广告 / Lazada广告 / Lazada广告-店铺报告,广告,,否,否,否,P1,否,其他,,是,是,"comparison.comparisonPeriod, comparison.comparisonPeriod.comparisonStartDate, comparison.comparisonPeriod.comparisonEndDate, period, period.startDate, period.endDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Lazada
LX-678C78868D7F,多平台,广告,Lazada广告,Lazada广告-获取广告商品信息,Lazada广告-获取广告商品信息,/docs/MultiPlatform/Advertisement/LazadaItemInfo.md,POST,/basicOpen/lazadaAd/item/info,Lazada广告-获取广告商品信息,1,多平台 / 广告 / Lazada广告 / Lazada广告-获取广告商品信息,广告,,是,否,否,P0,是,其他,,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：Lazada
LX-36563DAFE486,多平台,广告,Lazada广告,Lazada广告-获取广告活动信息,Lazada广告-获取广告活动信息,/docs/MultiPlatform/Advertisement/LazadaCampaignInfo.md,POST,/basicOpen/lazadaAd/campaign/info,Lazada广告-获取广告活动信息,1,多平台 / 广告 / Lazada广告 / Lazada广告-获取广告活动信息,广告,,是,否,否,P1,否,其他,,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：Lazada
LX-EAB2A6D42662,多平台,广告,Lazada广告,Lazada广告-获取店铺信息,Lazada广告-获取店铺信息,/docs/MultiPlatform/Advertisement/LazadaSellerInfo.md,POST,/basicOpen/lazadaAd/seller/info,Lazada广告-获取店铺信息,1,多平台 / 广告 / Lazada广告 / Lazada广告-获取店铺信息,广告,,是,否,否,P0,是,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Lazada
LX-65212D74C69C,多平台,广告,Shopee广告,分页查询广告活动报告列表,分页查询广告活动报告列表,/docs/MultiPlatform/Advertisement/shopeeCampaignReportList.md,POST,/basicOpen/multiplatform/ads/shopee/campaign/report/list,分页查询广告活动报告列表,1,多平台 / 广告 / Shopee广告 / 分页查询广告活动报告列表,广告,,是,否,否,P1,否,其他,,是,是,"period, period.startDate, period.endDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shopee
LX-9AC6BE805FBF,多平台,广告,Shopee广告,分页查询店铺报告列表,分页查询店铺报告列表,/docs/MultiPlatform/Advertisement/shopeeStoreReportList.md,POST,/basicOpen/multiplatform/ads/shopee/store/report/list,分页查询店铺报告列表,1,多平台 / 广告 / Shopee广告 / 分页查询店铺报告列表,广告,,是,否,否,P0,是,其他,,是,是,"period, period.startDate, period.endDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shopee
LX-7152C6591169,多平台,广告,TikTok广告,查询TikTok-GMV MAX-广告商品,查询TikTok-GMV MAX-广告商品,/docs/MultiPlatform/Advertisement/tiktok-GmvItemGroupReportList_7.md,POST,/basicOpen/multiplatform/ads/queryGmvItemGroupReportList,唯一键：subjectId + reportDate,1,多平台 / 广告 / TikTok广告 / 查询TikTok-GMV MAX-广告商品,广告,,是,否,否,P0,是,其他,,是,是,"endDate, startDate",不超过31天,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TikTok
LX-C7CF27891143,多平台,广告,TikTok广告,查询TikTok-GMV MAX-广告帐号,查询TikTok-GMV MAX-广告帐号,/docs/MultiPlatform/Advertisement/tiktok-GmvAdvertiserReportList_5.md,POST,/basicOpen/multiplatform/ads/queryGmvAdvertiserReportList,唯一键：subjectId + reportDate,1,多平台 / 广告 / TikTok广告 / 查询TikTok-GMV MAX-广告帐号,广告,,是,否,否,P1,否,其他,,是,是,"endDate, startDate",不超过31天,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TikTok
LX-5238E2EC1CE5,多平台,广告,TikTok广告,查询TikTok-GMV MAX-店铺列表,查询TikTok-GMV MAX-店铺列表,/docs/MultiPlatform/Advertisement/Tiktok-GmvStoreList_8.md,POST,/basicOpen/multiplatform/ads/queryGmvStoreList,唯一键：storeId + reportDate,1,多平台 / 广告 / TikTok广告 / 查询TikTok-GMV MAX-店铺列表,广告,,是,否,否,P0,是,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：TikTok
LX-D9AA1ED2CEE4,多平台,广告,TikTok广告,查询TikTok-GMV MAX-推广系列,查询TikTok-GMV MAX-推广系列,/docs/MultiPlatform/Advertisement/tiktok-GmvCampaignReportList_6.md,POST,/basicOpen/multiplatform/ads/queryGmvCampaignReportList,唯一键：subjectId + reportDate,1,多平台 / 广告 / TikTok广告 / 查询TikTok-GMV MAX-推广系列,"Amazon, 广告",,是,否,否,P1,否,其他,,是,是,"endDate, startDate, scheduleEndDate, scheduleStartDate",不超过31天,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊、TikTok
LX-3FB27E07164F,多平台,广告,TikTok广告,查询TikTok-推广广告-广告,查询TikTok-推广广告-广告,/docs/MultiPlatform/Advertisement/tiktok-AdList_13.md,POST,/basicOpen/multiplatform/ads/queryTiktokAdList,查询TikTok-推广广告-广告,1,多平台 / 广告 / TikTok广告 / 查询TikTok-推广广告-广告,广告,,是,否,否,P1,否,其他,,是,是,"endDate, startDate",不超过31天,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TikTok
LX-90C0E7FD777B,多平台,广告,TikTok广告,查询TikTok-推广广告-广告帐号,查询TikTok-推广广告-广告帐号,/docs/MultiPlatform/Advertisement/tiktok-AdvertiserList_2.md,POST,/basicOpen/multiplatform/ads/queryAdvertiserList,查询TikTok-推广广告-广告帐号,1,多平台 / 广告 / TikTok广告 / 查询TikTok-推广广告-广告帐号报表,广告,,是,否,否,P1,否,其他,,是,是,"endDate, startDate, displayTimezones",不超过31天,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TikTok
LX-C07CE62AA6EA,多平台,广告,TikTok广告,查询TikTok-推广广告-广告帐号,查询TikTok-推广广告-广告帐号,/docs/MultiPlatform/Advertisement/Tiktok-CommonAdvertiserList_4.md,POST,/basicOpen/multiplatform/ads/queryCommonAdvertiserList,查询TikTok-推广广告-广告帐号,1,多平台 / 广告 / TikTok广告 / 查询TikTok-推广广告-广告帐号,广告,,是,否,否,P1,否,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：TikTok
LX-1BB66404CC4A,多平台,广告,TikTok广告,查询TikTok-推广广告-广告系列,查询TikTok-推广广告-广告系列,/docs/MultiPlatform/Advertisement/tiktok-CampaignList_14.md,POST,/basicOpen/multiplatform/ads/queryTiktokCampaignList,查询TikTok-推广广告-广告系列,1,多平台 / 广告 / TikTok广告 / 查询TikTok-推广广告-推广系列,广告,,是,否,否,P1,否,其他,,是,是,"endDate, startDate",不超过31天,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TikTok
LX-A6B9EE3C2926,多平台,广告,TikTok广告,查询TikTok-推广广告-广告组,查询TikTok-推广广告-广告组,/docs/MultiPlatform/Advertisement/tiktok-AdGroupList_12.md,POST,/basicOpen/multiplatform/ads/queryTiktokAdGroupList,查询TikTok-推广广告-广告组,1,多平台 / 广告 / TikTok广告 / 查询TikTok-推广广告-广告组,广告,,是,否,否,P1,否,其他,,是,是,"endDate, startDate",不超过31天,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TikTok
LX-EF9C7419BD40,多平台,统计,,查询TikTok产品表现,查询TikTok产品表现,/docs/MultiPlatform/TiktokProductAnalysisList.md,POST,/basicOpen/platformStatistics/tiktokProductAnalysis/list,查询TikTok产品表现列表数据，对应系统【统计分析】>【多平台产品表现】>【TikTok】数据,1,多平台 / 统计 / 查询TikTok产品表现,"产品, 运营",,是,否,否,P0,是,pageNum/pageSize,,是,是,"startDate, endDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TikTok
LX-7A722FDBD803,多平台,财务,Shopify财务,Shopify-查询结算明细列表,Shopify-查询结算明细列表,/docs/MultiPlatform/ShopifyBillStatementList.md,POST,/basicOpen/multiplatformFinance/shopify/bill/statement/list,Shopify-查询结算明细列表，支持按店铺、订单、MSKU、支付状态、履约状态、交易类型和时间范围查询 Shopify 结算明细。,1,多平台 / 财务 / Shopify财务 / Shopify-查询结算明细列表,"财务, 产品, 销售",,是,否,否,P0,是,offset/length,200,是,是,"endDate, startDate, timeType",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shopify
LX-103335CE5263,多平台,财务,Temu全托财务,Temu全托-EPR费用,Temu全托-EPR费用,/docs/MultiPlatform/TemuFullEprList.md,POST,/basicOpen/multiplatformFinance/temuFull/epr/list,查询Temu全托EPR费用列表，对应系统【财务】>【Temu全托管-账单明细-EPR费用】数据,1,多平台 / 财务 / Temu全托财务 / Temu全托-EPR费用,"TEMU, 财务",,否,否,否,P1,否,offset/length,,是,是,"dateType, startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-69D5B06BDFF5,多平台,财务,Temu全托财务,Temu全托-交易结算,Temu全托-交易结算,/docs/MultiPlatform/TemuFullTransactionList.md,POST,/basicOpen/multiplatformFinance/temuFull/transaction/list,查询Temu全托交易结算列表，对应系统【多平台财务】>【Temu全托-交易结算】数据,1,多平台 / 财务 / Temu全托财务 / Temu全托-交易结算,"TEMU, 财务",,否,否,否,P1,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-3283AED22A62,多平台,财务,Temu全托财务,Temu全托-仓储综合服务费,Temu全托-仓储综合服务费,/docs/MultiPlatform/TemuFullWarehouseList.md,POST,/basicOpen/multiplatformFinance/temuFull/warehouse/list,查询Temu全托仓储综合服务费列表，对应系统【财务】>【Temu全托管-账单明细-仓储综合服务费】数据,1,多平台 / 财务 / Temu全托财务 / Temu全托-仓储综合服务费,"TEMU, 财务, 仓库",,否,否,否,P1,否,offset/length,,是,是,"dateType, startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-A10D91D5AB63,多平台,财务,Temu全托财务,Temu全托-支出详情,Temu全托-支出详情,/docs/MultiPlatform/TemuFullFeeList.md,POST,/basicOpen/multiplatformFinance/temuFull/fee/list,查询Temu全托支出费用列表，对应系统【财务】>【Temu全托管-账单明细-支出详情】数据,1,多平台 / 财务 / Temu全托财务 / Temu全托-支出详情,"TEMU, 财务",,是,否,否,P1,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-A65DD19702C9,多平台,财务,Temu全托财务,Temu全托-账务明细,Temu全托-账务明细,/docs/MultiPlatform/TemuFullFinanceList.md,POST,/basicOpen/multiplatformFinance/temuFull/finance/list,查询Temu全托财务明细列表，对应系统【财务】>【Temu全托管-账单明细-账务明细】数据,1,多平台 / 财务 / Temu全托财务 / Temu全托-账务明细,"TEMU, 财务",,否,否,否,P1,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-3F89A847A787,多平台,财务,Temu半托跨境财务,Temu半托-PO明细,Temu半托-PO明细,/docs/MultiPlatform/TemuHalfPoList.md,POST,/basicOpen/multiplatformFinance/temuHalf/po/list,查询Temu半托PO明细列表，对应系统【财务】>【Temu半托管-跨境店-账单明细-PO明细】数据,1,多平台 / 财务 / Temu半托跨境财务 / Temu半托-PO明细,"TEMU, 财务",,否,否,否,P1,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-E3D81C603726,多平台,财务,Temu半托跨境财务,Temu半托-其他账务,Temu半托-其他账务,/docs/MultiPlatform/TemuHalfOtherList.md,POST,/basicOpen/multiplatformFinance/temuHalf/other/list,查询Temu半托其他账务列表，对应系统【财务】>【Temu半托管-跨境店-账单明细-其他账务】数据,1,多平台 / 财务 / Temu半托跨境财务 / Temu半托-其他账务,"TEMU, 财务",,否,否,否,P1,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-F9E744EBA863,多平台,财务,Temu半托跨境财务,Temu半托-发货面单费,Temu半托-发货面单费,/docs/MultiPlatform/TemuHalfShipFeeList.md,POST,/basicOpen/multiplatformFinance/temuHalf/ship/fee/list,查询Temu半托发货面单费列表，对应系统【财务】>【Temu半托管-跨境店-账单明细-发货面单费】数据,1,多平台 / 财务 / Temu半托跨境财务 / Temu半托-发货面单费,"TEMU, 财务",,否,是,是,P2,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-B837A02FDE37,多平台,财务,Temu半托跨境财务,Temu半托-支出详情,Temu半托-支出详情,/docs/MultiPlatform/TemuHalfFeeList.md,POST,/basicOpen/multiplatformFinance/temuHalf/fee/list,查询Temu半托支出明细列表，对应系统【财务】>【Temu半托管-跨境店-账单明细-支出详情】数据,1,多平台 / 财务 / Temu半托跨境财务 / Temu半托-支出详情,"TEMU, 财务",,是,否,否,P1,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-12361C6AC487,多平台,财务,Temu半托跨境财务,Temu半托-账务明细,Temu半托-账务明细,/docs/MultiPlatform/TemuHalfFinanceList.md,POST,/basicOpen/multiplatformFinance/temuHalf/finance/list,查询Temu半托账务明细列表，对应系统【财务】>【Temu半托管-跨境店-账单明细-账务明细】数据,1,多平台 / 财务 / Temu半托跨境财务 / Temu半托-账务明细,"TEMU, 财务",,否,否,否,P1,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-DD7ED95CB9C6,多平台,财务,Temu半托跨境财务,Temu半托-退货面单费,Temu半托-退货面单费,/docs/MultiPlatform/TemuHalfReturnFeeList.md,POST,/basicOpen/multiplatformFinance/temuHalf/return/fee/list,查询Temu半托退货面单费列表，对应系统【财务】>【Temu半托管-跨境店-账单明细-退货面单费】数据,1,多平台 / 财务 / Temu半托跨境财务 / Temu半托-退货面单费,"TEMU, 财务, 售后",,否,否,否,P1,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-2C2C98986F8E,多平台,财务,Temu本土财务,Temu本土-账务明细,Temu本土-账务明细,/docs/MultiPlatform/TemuLocalBillList.md,POST,/basicOpen/multiplatformFinance/temuLocal/bill/list,查询Temu本土账务明细列表，对应系统【财务】>【Temu半托管-本土店-账务明细】数据,1,多平台 / 财务 / Temu本土财务 / Temu本土-账务明细,"TEMU, 财务",,否,否,否,P1,否,offset/length,,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
LX-9FB2983C3CFC,多平台,财务,TikTok财务,TikTok账单明细,TikTok账单明细,/docs/MultiPlatform/TiktokBillList.md,POST,/basicOpen/multiplatformFinance/tiktokBill/list,查询TikTok账单明细列表，对应系统【多平台财务】>【TikTok账单明细】数据,1,多平台 / 财务 / TikTok财务 / TikTok账单明细,财务,,否,否,否,P1,否,offset/length,200,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TikTok
